entry_id,config_id,config_prob,entry_prob,entry_name
176,493446,0.0054071990959993,0.6239910673915189,Qumran Movement
176,427910,0.0001858418427947,0.0214461586845019,Qumran Movement
176,460678,7.876679236434353e-05,0.0090896920882379,Qumran Movement
176,395142,2.4046506974712733e-05,0.0027749682021677,Qumran Movement
182,375686,1.674134609040207e-05,0.0050595406737676,Pauline Christianity
182,367494,6.8266116724911326e-06,0.0020631267781261,Pauline Christianity
182,371590,8.91061749483663e-05,0.0269295141502142,Pauline Christianity
182,363398,4.508696071238878e-05,0.0136261033222219,Pauline Christianity
182,373638,2.797290738120804e-05,0.0084539237104654,Pauline Christianity
182,365446,4.879620711317921e-05,0.0147471053570932,Pauline Christianity
182,369542,0.0009714784631092,0.2935985416733335,Pauline Christianity
182,361350,0.0021028581154779,0.6355221443347777,Pauline Christianity
190,976775,9.699450824469037e-05,0.8012531129905842,Sri Lankan Buddhism (1948-Present)
190,976771,8.217244374205265e-06,0.0678810868180957,Sri Lankan Buddhism (1948-Present)
190,976773,8.14497106271293e-06,0.0672840507913417,Sri Lankan Buddhism (1948-Present)
190,976769,7.696794454089687e-06,0.0635817493999782,Sri Lankan Buddhism (1948-Present)
196,376710,0.0004586525429408,0.0150296518235318,Pauline Christianity (ca. 45-60 CE)
196,368518,0.0001827228607848,0.0059876719753635,Pauline Christianity (ca. 45-60 CE)
196,372614,0.0026386628540408,0.0864667264714997,Pauline Christianity (ca. 45-60 CE)
196,364422,0.0013044316232767,0.0427451094018761,Pauline Christianity (ca. 45-60 CE)
196,374662,0.0001510207774096,0.0049488217988133,Pauline Christianity (ca. 45-60 CE)
196,366470,0.0002573827377563,0.0084342123321963,Pauline Christianity (ca. 45-60 CE)
196,370566,0.005669110762046,0.1857719143041671,Pauline Christianity (ca. 45-60 CE)
196,362374,0.0119890836945499,0.3928720256447396,Pauline Christianity (ca. 45-60 CE)
196,375686,1.674134609040207e-05,0.0005485996026156,Pauline Christianity (ca. 45-60 CE)
196,367494,6.8266116724911326e-06,0.0002237022298276,Pauline Christianity (ca. 45-60 CE)
196,371590,8.91061749483663e-05,0.0029199331943385,Pauline Christianity (ca. 45-60 CE)
196,363398,4.508696071238878e-05,0.0014774611668857,Pauline Christianity (ca. 45-60 CE)
196,373638,2.797290738120804e-05,0.0009166482665413,Pauline Christianity (ca. 45-60 CE)
196,365446,4.879620711317921e-05,0.0015990100011604,Pauline Christianity (ca. 45-60 CE)
196,369542,0.0009714784631092,0.0318345189170273,Pauline Christianity (ca. 45-60 CE)
196,361350,0.0021028581154779,0.0689088631391278,Pauline Christianity (ca. 45-60 CE)
196,376708,4.876571199391524e-05,0.0015980107021662,Pauline Christianity (ca. 45-60 CE)
196,368516,2.457280030752437e-05,0.0008052296637956,Pauline Christianity (ca. 45-60 CE)
196,372612,0.0002751742202607,0.0090172240075536,Pauline Christianity (ca. 45-60 CE)
196,364420,0.0001720585115664,0.005638210366256,Pauline Christianity (ca. 45-60 CE)
196,374660,2.074415389492488e-05,0.0006797681931847,Pauline Christianity (ca. 45-60 CE)
196,366468,4.471666867417647e-05,0.0014653270132807,Pauline Christianity (ca. 45-60 CE)
196,370564,0.0007637778226942,0.0250283464516009,Pauline Christianity (ca. 45-60 CE)
196,362372,0.0020430034272189,0.0669474761624619,Pauline Christianity (ca. 45-60 CE)
196,375684,3.987654556480574e-06,0.0001306720315822,Pauline Christianity (ca. 45-60 CE)
196,367492,2.056664041905772e-06,6.739512283007295e-05,Pauline Christianity (ca. 45-60 CE)
196,371588,2.0817474110267228e-05,0.000682170833975,Pauline Christianity (ca. 45-60 CE)
196,363396,1.3323005106366357e-05,0.0004365834902122,Pauline Christianity (ca. 45-60 CE)
196,373636,8.607816938837595e-06,0.0002820708040162,Pauline Christianity (ca. 45-60 CE)
196,365444,1.899207787930192e-05,0.0006223541596457,Pauline Christianity (ca. 45-60 CE)
196,369540,0.000293211952275,0.0096083050688776,Pauline Christianity (ca. 45-60 CE)
196,361348,0.0008027669142744,0.0263059856588485,Pauline Christianity (ca. 45-60 CE)
200,1041286,0.003237069832592,1.0,Nechung Cult
204,1031166,1.005989029676464e-06,0.0072135972349167,Han Confucianism
204,1031038,2.5910114708659592e-08,0.0001857924155285,Han Confucianism
204,1031102,1.6711091972522246e-06,0.0119829424863803,Han Confucianism
204,1030974,3.7743946655345473e-08,0.0002706487060951,Han Confucianism
204,1031134,1.9564499630319812e-08,0.0001402902181559,Han Confucianism
204,1031006,7.760667309029181e-10,5.564904446276757e-06,Han Confucianism
204,1031070,1.6173287337711066e-07,0.0011597301499038,Han Confucianism
204,1030942,5.625938919543762e-09,4.034165009421977e-05,Han Confucianism
204,1031150,2.820881069461616e-07,0.0020227556446854,Han Confucianism
204,1031022,6.278102476946084e-09,4.501808800319366e-05,Han Confucianism
204,1031086,2.4008856879847093e-06,0.0172159157299833,Han Confucianism
204,1030958,4.68577570325848e-08,0.0003360006685891,Han Confucianism
204,1031118,9.62130281920861e-08,0.0006899101418159,Han Confucianism
204,1030990,3.297856375845621e-09,2.3647780375501265e-05,Han Confucianism
204,1031054,4.075102742228167e-06,0.0292211435772743,Han Confucianism
204,1030926,1.2249061247368473e-07,0.0008783375537679,Han Confucianism
204,1031158,2.456012665457813e-07,0.0017611212100558,Han Confucianism
204,1031030,9.600511579062696e-09,6.884192743412524e-05,Han Confucianism
204,1031094,2.4182067584540683e-06,0.0173401190983677,Han Confucianism
204,1030966,8.289409483993805e-08,0.0005944047059048,Han Confucianism
204,1031126,2.3101724992503337e-08,0.000165654430229,Han Confucianism
204,1030998,1.3907927347619478e-09,9.972890687533364e-06,Han Confucianism
204,1031062,1.131944700905226e-06,0.0081167815191331,Han Confucianism
204,1030934,5.975986446121616e-08,0.0004285171908634,Han Confucianism
204,1031142,2.573567673233202e-07,0.0018454158150687,Han Confucianism
204,1031014,8.692944351696304e-09,6.233407869154321e-05,Han Confucianism
204,1031078,1.2982954735340167e-05,0.0930962501748349,Han Confucianism
204,1030950,3.84566313496e-07,0.0027575912001436,Han Confucianism
204,1031110,4.245442931132384e-07,0.0030442593791368,Han Confucianism
204,1030982,2.2085566532025597e-08,0.0001583679115449,Han Confucianism
204,1031046,0.0001065807887953,0.7642537449901178,Han Confucianism
204,1030918,4.862178026378072e-06,0.0348649865277696,Han Confucianism
217,761734,0.0004488129013822,0.9736944014459776,Roman private religion
217,696198,7.488749138125203e-06,0.0162467546881311,Roman private religion
217,728966,4.0380237351966086e-06,0.0087604458155229,Roman private religion
217,663430,5.98481202386971e-07,0.0012983980503682,Roman private religion
222,1048238,2.283345432131064e-06,0.0711690179885768,Late Classic Lowland Maya
222,1044142,7.511482506519725e-07,0.0234123504093925,Late Classic Lowland Maya
222,1048230,1.641139550397463e-05,0.5115226480427588,Late Classic Lowland Maya
222,1044134,1.2637529928250474e-05,0.3938959835592718,Late Classic Lowland Maya
224,769955,0.0001558387869155,0.0268253962214026,Old Norse Fornsed
224,761763,6.108576541828931e-06,0.001051503218978,Old Norse Fornsed
224,769923,0.0007533625412613,0.1296804798580233,Old Norse Fornsed
224,761731,3.031488005340493e-05,0.0052182687309907,Old Norse Fornsed
224,769953,4.3679614378398734e-05,0.0075188147039009,Old Norse Fornsed
224,761761,2.1655801315612734e-06,0.0003727733398605,Old Norse Fornsed
224,769921,0.0003816934261168,0.0657030101000425,Old Norse Fornsed
224,761729,1.9426632007364432e-05,0.0033440141004651,Old Norse Fornsed
224,769954,0.0005511626225677,0.0948746844443804,Old Norse Fornsed
224,761762,3.251348623206856e-05,0.0055967270278295,Old Norse Fornsed
224,769922,0.0024584266922579,0.4231826453887502,Old Norse Fornsed
224,761730,0.0001488772760874,0.0256270726848821,Old Norse Fornsed
224,769952,0.0001256595722565,0.0216304803284989,Old Norse Fornsed
224,761760,9.375843714688691e-06,0.0016139160701551,Old Norse Fornsed
224,769920,0.0010131657564183,0.1744018507318677,Old Norse Fornsed
224,761728,7.76037407128398e-05,0.0133583630499716,Old Norse Fornsed
227,516998,0.0027806246424717,0.8392538085988933,Hindu Goddess Worship in Northwest India—Modern Period
227,516870,0.0005325859905713,0.1607461914011067,Hindu Goddess Worship in Northwest India—Modern Period
228,1027975,0.014684650646678,0.5315136934929949,Late Chosŏn Korea
228,995207,0.0002489914115412,0.0090122909955808,Late Chosŏn Korea
228,1025927,0.0112490733410428,0.4071623264135215,Late Chosŏn Korea
228,993159,0.0001067066694463,0.003862267980517,Late Chosŏn Korea
228,1026951,0.000268265086974,0.0097099053047638,Late Chosŏn Korea
228,994183,8.652500098478895e-06,0.0003131788692794,Late Chosŏn Korea
228,1024903,0.0010428254510302,0.0377452634374351,Late Chosŏn Korea
228,992135,1.8816686421052628e-05,0.000681073505907,Late Chosŏn Korea
230,769926,0.0059427785267467,1.0,Religion in Mesopotamia
231,761734,0.0004488129013822,0.9736944014459776,Roman private religion
231,696198,7.488749138125203e-06,0.0162467546881311,Roman private religion
231,728966,4.0380237351966086e-06,0.0087604458155229,Roman private religion
231,663430,5.98481202386971e-07,0.0012983980503682,Roman private religion
257,769974,0.0003264762015292,0.1921124402802989,Classic Zapotec
257,704438,6.85323037995504e-06,0.0040327313474276,Classic Zapotec
257,769718,1.6426898591107412e-05,0.0096662836672082,Classic Zapotec
257,704182,4.649776144052014e-07,0.0002736125443774,Classic Zapotec
257,769958,0.0012550000852614,0.7384952648989451,Classic Zapotec
257,704422,1.3524340092218625e-05,0.0079582951716736,Classic Zapotec
257,769702,7.950068520895568e-05,0.0467815741787801,Classic Zapotec
257,704166,1.1552497046066334e-06,0.0006797979112887,Classic Zapotec
263,1017606,0.0008827806239005,1.0,Irish Catholicism
284,372610,0.0005936070905316,1.0,Yolngu religion
294,886272,0.0008739158220216,1.0,Xuanxue 玄學
308,757758,3.809136855837236e-08,0.0001019284525211,Neo-Assyrian Scholars
308,757694,1.5785007139087576e-07,0.0004223900089746,Neo-Assyrian Scholars
308,757726,2.631647675461004e-09,7.042009391959683e-06,Neo-Assyrian Scholars
308,757662,5.427051269285594e-08,0.000145222122115,Neo-Assyrian Scholars
308,757742,1.5190640782526354e-08,4.0648539718257385e-05,Neo-Assyrian Scholars
308,757678,3.225294841080033e-07,0.0008630546092666,Neo-Assyrian Scholars
308,757710,1.8405637748316293e-08,4.9251529791481606e-05,Neo-Assyrian Scholars
308,757646,1.944742792913708e-06,0.005203924955587,Neo-Assyrian Scholars
308,757750,6.472967156600677e-08,0.0001732097192784,Neo-Assyrian Scholars
308,757686,1.589911144402709e-06,0.0042544331886311,Neo-Assyrian Scholars
308,757718,2.162932068733458e-08,5.787776260560262e-05,Neo-Assyrian Scholars
308,757654,2.6438103741782786e-06,0.0070745554806315,Neo-Assyrian Scholars
308,757734,9.646424733246997e-08,0.0002581280701203,Neo-Assyrian Scholars
308,757670,1.2139783784994708e-05,0.0324847707493051,Neo-Assyrian Scholars
308,757702,5.653006221259993e-07,0.0015126843640247,Neo-Assyrian Scholars
308,757638,0.0003540315836462,0.9473508784380368,Neo-Assyrian Scholars
310,770039,0.0001754110638397,0.1400102018743122,Aztec Imperial Core
310,765943,3.0882022660808865e-06,0.0024649518293655,Aztec Imperial Core
310,769975,0.0007997451800926,0.6383433385655175,Aztec Imperial Core
310,765879,2.88675714638665e-05,0.0230416167589635,Aztec Imperial Core
310,770035,2.9052652037052486e-05,0.0231893450028242,Aztec Imperial Core
310,765939,1.1448103712975682e-06,0.0009137686511019,Aztec Imperial Core
310,769971,0.000133508051012,0.1065639120182484,Aztec Imperial Core
310,765875,1.0786116134914004e-05,0.0086092990056141,Aztec Imperial Core
310,770037,4.173349798460688e-06,0.0033310985919821,Aztec Imperial Core
310,765941,7.206536986751287e-08,5.752138298708782e-05,Aztec Imperial Core
310,769973,1.9371824357815525e-05,0.0154622689107549,Aztec Imperial Core
310,765877,6.858390647518728e-07,0.0005474253664919,Aztec Imperial Core
310,770033,7.710008795811084e-06,0.0061540011463618,Aztec Imperial Core
310,765937,2.979859061145222e-07,0.0002378474080113,Aztec Imperial Core
310,769969,3.607178494942424e-05,0.0287919004775561,Aztec Imperial Core
310,765873,2.85836935283184e-06,0.002281503009907,Aztec Imperial Core
354,1027974,0.0139363490046776,0.980065234159946,Priests and Scholars of Hellenistic Uruk
354,1026950,0.0002834687369679,0.0199347658400539,Priests and Scholars of Hellenistic Uruk
358,1048454,0.0028056968699808,0.2627785696252795,16th-17th c. Gauḍīya Vaiṣṇava Tradition
358,1044358,0.0078713414972717,0.7372214303747204,16th-17th c. Gauḍīya Vaiṣṇava Tradition
364,523782,8.730168252557373e-05,0.0555828350550159,Chittagong Plain Buddhists
364,519686,0.0004078530700112,0.2596700230888896,Chittagong Plain Buddhists
364,521734,1.62968591263661e-05,0.0103758095666746,Chittagong Plain Buddhists
364,517638,0.0004967789400407,0.3162869383989176,Chittagong Plain Buddhists
364,523778,1.959532144483076e-05,0.0124758594360307,Chittagong Plain Buddhists
364,519682,0.0002048955526098,0.1304519612309144,Chittagong Plain Buddhists
364,521730,4.881564677414235e-06,0.0031079722225929,Chittagong Plain Buddhists
364,517634,0.000333056052759,0.2120486010009641,Chittagong Plain Buddhists
378,0,0.0001180996832264,1.0,Bahinabai Chaudhari's Songs: A Performance Tradition in Maharashtra
381,516997,0.000280458984207,1.0,Sikhism: Guru Nanak to Guru Arjan
383,508678,0.0004769569883578,1.0,Varkaris
387,501638,0.0057034114184713,0.5015080496604389,Ahmadi; Ahmadiyya Muslim Jama'at; Ahmadiya
387,370566,0.005669110762046,0.498491950339561,Ahmadi; Ahmadiyya Muslim Jama'at; Ahmadiya
389,896902,0.0031022473780054,0.2873054395106248,Iban traditional religion
389,634758,0.0073477573443961,0.6804907526769984,Iban traditional religion
389,896774,0.0001392400621882,0.0128953053673664,Iban traditional religion
389,634630,0.0002084880508537,0.0193085024450101,Iban traditional religion
390,1041286,0.003237069832592,1.0,Dasara
392,516997,0.000280458984207,1.0,Sikhism: Guru Hargobind to Guru Gobind Singh
395,520065,0.0002194069753887,1.0,International Society for Krishna Consciousness (ISKCON)
400,507778,0.0002067957659745,1.0,Singaporean Mega-Churches
415,1041286,0.003237069832592,1.0,Shaiva World Renouncers
416,886662,0.0060406388092929,1.0,Edinoverie
419,1041280,0.0011880826560197,1.0,The Worship of Jagannath in Puri (Odisha)
420,516998,0.0027806246424717,1.0,Swaminarayan Sampraday
422,692102,9.468592520090263e-06,0.9700986078349988,Demeter Cult
422,691078,2.918508447565688e-07,0.0299013921650011,Demeter Cult
424,1032071,0.0044131176545038,0.8949331782005875,Achaemenid Religion
424,1030023,0.0005181082314077,0.1050668217994123,Achaemenid Religion
439,903044,6.733702741196358e-05,0.4484342961434406,Śaiva Magic
439,902020,8.282327029734564e-05,0.5515657038565593,Śaiva Magic
440,1041286,0.003237069832592,1.0,"Jain Digambara Tantra, Karnataka"
441,524166,0.0014560593940551,0.1222499084365753,Worshipers of Śītalā
441,520070,0.0035104580281463,0.2947360349883394,Worshipers of Śītalā
441,522118,0.0001779297360159,0.0149388781974821,Worshipers of Śītalā
441,518022,0.0027990546105707,0.2350070136206914,Worshipers of Śītalā
441,523142,0.0003081047686274,0.0258682989906601,Worshipers of Śītalā
441,519046,0.0006872273631302,0.0576992137551516,Worshipers of Śītalā
441,521094,0.0001910566686199,0.0160410079014284,Worshipers of Śītalā
441,516998,0.0027806246424717,0.2334596441096716,Worshipers of Śītalā
442,501638,0.0057034114184713,1.0,Donatism
455,1046425,1.835928211849833e-08,5.7738654677241694e-05,Lan Na Buddhism
455,1042329,1.0736913915279515e-07,0.0003376684125513,Lan Na Buddhism
455,1046409,4.0607312897386893e-07,0.0012770715116309,Lan Na Buddhism
455,1042313,8.069173576286362e-06,0.02537698498475,Lan Na Buddhism
455,1046417,7.84821876028959e-08,0.0002468209758459,Lan Na Buddhism
455,1042321,1.0743790192606598e-06,0.0033788466665078,Lan Na Buddhism
455,1046401,6.4868389460664615e-06,0.0204006535460575,Lan Na Buddhism
455,1042305,0.0003017314392619,0.9489242152479792,Lan Na Buddhism
456,896902,0.0031022473780054,0.1616496872914448,The Essenes
456,372614,0.0026386628540408,0.1374935565253019,The Essenes
456,894854,0.0060678301577177,0.3161781534531613,The Essenes
456,370566,0.005669110762046,0.295401968393155,The Essenes
456,895878,5.974466144652482e-05,0.0031131320824496,The Essenes
456,371590,8.91061749483663e-05,0.0046430808252954,The Essenes
456,893830,0.000592994180606,0.0308993165858526,The Essenes
456,369542,0.0009714784631092,0.0506211048433388,The Essenes
469,517126,4.243646352881618e-05,1.0,Won-Buddhism
470,765847,5.067937923911702e-05,0.011747456631601,Archaic Spartan Cults
470,765831,0.0030048739608806,0.6965283921951996,Archaic Spartan Cults
470,765843,1.7836837002777458e-05,0.00413457055475,Archaic Spartan Cults
470,765827,0.0012406822922141,0.2875895806184492,Archaic Spartan Cults
472,518918,0.0001293761706436,1.0,Karma Kagyu or Kamtsang Kagyu
476,1027975,0.014684650646678,1.0,Cham Bani
477,364162,5.980045662126628e-06,0.0066380242744097,Tractarian Movement
477,362114,0.0001101318319062,0.1222495303353253,Tractarian Movement
477,363138,2.587190202127756e-07,0.0002871856225614,Tractarian Movement
477,361090,2.4178594843562124e-05,0.0268389421353695,Tractarian Movement
477,364160,2.07791068331961e-05,0.0230654117631366,Tractarian Movement
477,362112,0.0004943829668784,0.5487794442403773,Tractarian Movement
477,363136,2.013942767228974e-06,0.002235534932585,Tractarian Movement
477,361088,0.0002431521337372,0.2699059266962346,Tractarian Movement
478,1042304,0.0008580917351518,1.0,Early Indian Buddhism
479,770023,3.406451399879613e-05,0.0031486023393799,Mesopotamian city-state cults of the Early Dynastic periods
479,761831,1.275554745839159e-06,0.0001179002482436,Mesopotamian city-state cults of the Early Dynastic periods
479,765927,2.0377550691790003e-06,0.0001883508562055,Mesopotamian city-state cults of the Early Dynastic periods
479,757735,9.468413654890445e-08,8.751708415701768e-06,Mesopotamian city-state cults of the Early Dynastic periods
479,769959,0.0007957414258519,0.0735508310809196,Mesopotamian city-state cults of the Early Dynastic periods
479,761767,3.8899235348936176e-05,0.0035954783744773,Mesopotamian city-state cults of the Early Dynastic periods
479,765863,9.759590962455275e-05,0.0090208452517081,Mesopotamian city-state cults of the Early Dynastic periods
479,757671,5.920100071522956e-06,0.0005471982055936,Mesopotamian city-state cults of the Early Dynastic periods
479,769991,3.5130228416240773e-05,0.0032471069271159,Mesopotamian city-state cults of the Early Dynastic periods
479,761799,1.3504087707165434e-06,0.0001248190481962,Mesopotamian city-state cults of the Early Dynastic periods
479,765895,1.2607490619705432e-05,0.001165317504906,Mesopotamian city-state cults of the Early Dynastic periods
479,757703,6.013693162625285e-07,5.558490680602278e-05,Mesopotamian city-state cults of the Early Dynastic periods
479,769927,0.0040838399822605,0.3774716446051036,Mesopotamian city-state cults of the Early Dynastic periods
479,761735,0.0002049392695707,0.0189426528622777,Mesopotamian city-state cults of the Early Dynastic periods
479,765831,0.0030048739608806,0.2777422036053485,Mesopotamian city-state cults of the Early Dynastic periods
479,757639,0.0001871160593676,0.0172952434395873,Mesopotamian city-state cults of the Early Dynastic periods
479,770019,6.618792464620705e-06,0.0006117787395619,Mesopotamian city-state cults of the Early Dynastic periods
479,761827,1.9873347843379842e-07,1.836904806955103e-05,Mesopotamian city-state cults of the Early Dynastic periods
479,765923,8.861914723063336e-07,8.191118014896466e-05,Mesopotamian city-state cults of the Early Dynastic periods
479,757731,3.3017803001047394e-08,3.0518542484991696e-06,Mesopotamian city-state cults of the Early Dynastic periods
479,769955,0.0001558387869155,0.0144042674164011,Mesopotamian city-state cults of the Early Dynastic periods
479,761763,6.108576541828931e-06,0.0005646191925874,Mesopotamian city-state cults of the Early Dynastic periods
479,765859,4.27793542947809e-05,0.0039541199682013,Mesopotamian city-state cults of the Early Dynastic periods
479,757667,2.0807841039693416e-06,0.0001923280542835,Mesopotamian city-state cults of the Early Dynastic periods
479,769987,6.429678456336247e-06,0.0005942988245714,Mesopotamian city-state cults of the Early Dynastic periods
479,761795,1.981841396406497e-07,1.8318272373491447e-05,Mesopotamian city-state cults of the Early Dynastic periods
479,765891,5.164591220558107e-06,0.0004773660942165,Mesopotamian city-state cults of the Early Dynastic periods
479,757699,1.97534941791177e-07,1.82582666482478e-05,Mesopotamian city-state cults of the Early Dynastic periods
479,769923,0.0007533625412613,0.0696337267544942,Mesopotamian city-state cults of the Early Dynastic periods
479,761731,3.031488005340493e-05,0.0028020215482172,Mesopotamian city-state cults of the Early Dynastic periods
479,765827,0.0012406822922141,0.1146769675865865,Mesopotamian city-state cults of the Early Dynastic periods
479,757635,6.194992012302024e-05,0.0057260662351043,Mesopotamian city-state cults of the Early Dynastic periods
483,501638,0.0057034114184713,1.0,Northern Irish Roman Catholics
484,370564,0.0007637778226942,1.0,Northern Irish Protestants
485,118534,5.0396728202985335e-05,0.7899178288894307,Sámi pre-Christian religion
485,117510,1.340323472966503e-05,0.2100821711105692,Sámi pre-Christian religion
486,501506,0.0004635094679633,1.0,Church of Jesus Christ of Latter-day Saints (early)
490,894598,0.0007983130974581,1.0,Guglielmites
491,1017346,0.000684918175446,0.4531034002683802,Anglican Church
491,886274,0.0006757899833195,0.4470647009914464,Anglican Church
491,1016834,9.691544377608777e-05,0.0641138148872539,Anglican Church
491,885762,5.3992013320757286e-05,0.0357180838529192,Anglican Church
492,638854,0.0049635450124937,0.4031697759186256,Roman Divination
492,634758,0.0073477573443961,0.5968302240813744,Roman Divination
493,520070,0.0035104580281463,0.3200594753041544,Krishna Worship in North India - Modern Period
493,518022,0.0027990546105707,0.2551985931248975,Krishna Worship in North India - Modern Period
493,519046,0.0006872273631302,0.0626566754237115,Krishna Worship in North India - Modern Period
493,516998,0.0027806246424717,0.2535182750945004,Krishna Worship in North India - Modern Period
493,520068,0.0002501044493832,0.0228028075536063,Krishna Worship in North India - Modern Period
493,518020,0.0002576304934242,0.0234889806078293,Krishna Worship in North India - Modern Period
493,519044,0.0001096868254278,0.0100004921046571,Krishna Worship in North India - Modern Period
493,516996,0.000573356382813,0.0522747007866429,Krishna Worship in North India - Modern Period
520,1047431,0.0002954179002695,1.0,Cham Ahiér
525,501506,0.0004635094679633,1.0,Church of Jesus Christ of Latter-day Saints (modern)
526,493447,0.0014915498781163,1.0,Hmong Christianity
534,769927,0.0040838399822605,1.0,Roman Imperial Cult
535,1046412,8.958302884771936e-07,0.0069343852821324,Pāśupatas
535,1042316,6.87135405374124e-06,0.0531893339971584,Pāśupatas
535,1045388,1.4696100039147713e-06,0.0113758622729137,Pāśupatas
535,1041292,1.0428840207606864e-05,0.0807268932246881,Pāśupatas
535,1046156,9.425060565707683e-08,0.000729569005544,Pāśupatas
535,1042060,1.1904394421473626e-06,0.0092148768054372,Pāśupatas
535,1045132,1.7740585658853228e-07,0.0013732518052976,Pāśupatas
535,1041036,2.073043617290718e-06,0.0160468822430592,Pāśupatas
535,1046284,2.0391179710949724e-08,0.0001578427279047,Pāśupatas
535,1042188,1.8405549628443458e-07,0.0014247249071025,Pāśupatas
535,1045260,3.7680504202297904e-08,0.0002916748151124,Pāśupatas
535,1041164,3.146592282999319e-07,0.0024356938470112,Pāśupatas
535,1046028,5.2344270943672943e-08,0.0004051831543369,Pāśupatas
535,1041932,7.780046048721296e-07,0.0060223278346922,Pāśupatas
535,1045004,1.1098159297021988e-07,0.0008590791523565,Pāśupatas
535,1040908,1.5260940369654785e-06,0.0118130902305977,Pāśupatas
535,1046408,1.2744337825098338e-06,0.0098650547745054,Pāśupatas
535,1042312,2.187927250792196e-05,0.1693616605893108,Pāśupatas
535,1045384,2.2807642812917043e-06,0.0176547929531243,Pāśupatas
535,1041288,3.6225412064717e-05,0.2804113318023311,Pāśupatas
535,1046152,1.8896532843885706e-07,0.0014627306189738,Pāśupatas
535,1042056,5.342005151104764e-06,0.0413510487124365,Pāśupatas
535,1045128,3.880187390738245e-07,0.0030035504135486,Pāśupatas
535,1041032,1.014827447505308e-05,0.0785551081092296,Pāśupatas
535,1046280,5.5981863951598646e-08,0.0004333407995304,Pāśupatas
535,1042184,1.1309744948029526e-06,0.0087545743787702,Pāśupatas
535,1045256,1.1285179673938525e-07,0.000873555904994,Pāśupatas
535,1041160,2.1092655695945818e-06,0.016327266793768,Pāśupatas
535,1046024,2.0252591431545418e-07,0.001567699526957,Pāśupatas
535,1041928,6.7374046432391725e-06,0.0521524670451437,Pāśupatas
535,1045000,4.6843482077541566e-07,0.0036260300289077,Pāśupatas
535,1040904,1.4417120542101307e-05,0.1115991162431227,Pāśupatas
562,911239,0.0002754493378825,1.0,Medieval Śrīvaiṣṇavism
563,385926,0.0022326414164092,1.0,"Gaddi, a Hindu community of the Western Himalayas"
564,493447,0.0014915498781163,1.0,Tribal Christianity (and allied castes) in the Himalayas
570,377600,0.0006179837755282,1.0,Supreme Master Ching Hai World Society
576,131014,1.243370388679357e-05,0.0049434977008172,Kuy traditional religions
576,126918,7.528861056357243e-06,0.0029933885880463,Kuy traditional religions
576,128966,5.478789318021623e-07,0.0002178303636913,Kuy traditional religions
576,124870,2.164669039333062e-06,0.000860647520353,Kuy traditional religions
576,130950,0.0009954514912317,0.395780067064809,Kuy traditional religions
576,126854,0.0012358299815101,0.4913517908919685,Kuy traditional religions
576,128902,2.870216443045113e-05,0.0114116505558027,Kuy traditional religions
576,124806,0.0002325045288885,0.0924411273145115,Kuy traditional religions
578,376775,1.8454091270022537e-06,0.0004304375664709,Gond
578,114631,8.11423898924335e-06,0.0018926281620637,Gond
